account_id,customer_id,branch_id,account_type,account_status,opened_date,currency,snapshot_date
ACC0000000276,CUST00004500,BR0029,SALARY,DORMANT,8/11/2020,NPR,1/1/2026
ACC0000000277,CUST00000574,BR0013,LOAN,ACTIVE,10/11/2020,NPR,1/1/2026
ACC0000000278,CUST00003533,BR0012,SAVINGS,ACTIVE,5/4/2025,NPR,1/1/2026
ACC0000000279,CUST00003617,BR0033,LOAN,ACTIVE,2/15/2021,NPR,1/1/2026
ACC0000000280,CUST00001733,BR0013,LOAN,ACTIVE,4/7/2024,NPR,1/1/2026
ACC0000000281,CUST00004048,BR0008,LOAN,ACTIVE,7/11/2021,NPR,1/1/2026
ACC0000000282,CUST00004740,BR0033,CURRENT,ACTIVE,8/30/2020,NPR,1/1/2026
ACC0000000283,CUST00000192,BR0037,WALLET,ACTIVE,6/14/2019,NPR,1/1/2026
ACC0000000284,CUST00000210,BR0036,SALARY,ACTIVE,4/12/2019,NPR,1/1/2026
ACC0000000285,CUST00001855,BR0019,WALLET,ACTIVE,10/20/2022,NPR,1/1/2026
ACC0000000286,CUST00001646,BR0017,SAVINGS,ACTIVE,9/11/2022,NPR,1/1/2026
ACC0000000287,CUST00000789,BR0034,WALLET,ACTIVE,5/17/2020,NPR,1/1/2026
ACC0000000288,CUST00002099,BR0028,CURRENT,ACTIVE,6/18/2022,NPR,1/1/2026
ACC0000000289,CUST00002873,BR0002,CURRENT,ACTIVE,1/28/2020,NPR,1/1/2026
ACC0000000290,CUST00003116,BR0009,LOAN,ACTIVE,1/5/2020,NPR,1/1/2026
ACC0000000291,CUST00001515,BR0020,CURRENT,ACTIVE,3/11/2023,NPR,1/1/2026
ACC0000000292,CUST00002606,BR0030,SALARY,ACTIVE,7/24/2025,NPR,1/1/2026
ACC0000000293,CUST00000722,BR0011,LOAN,ACTIVE,11/14/2019,NPR,1/1/2026
ACC0000000294,CUST00003264,BR0018,WALLET,CLOSED,3/29/2025,NPR,1/1/2026
ACC0000000295,CUST00002281,BR0040,CURRENT,DORMANT,12/17/2019,NPR,1/1/2026
ACC0000000296,CUST00003936,BR0018,SALARY,ACTIVE,4/27/2019,NPR,1/1/2026
ACC0000000297,CUST00001044,BR0011,LOAN,ACTIVE,2/17/2021,NPR,1/1/2026
ACC0000000298,CUST00004412,BR0005,LOAN,ACTIVE,3/17/2022,NPR,1/1/2026
ACC0000000299,CUST00001034,BR0033,LOAN,ACTIVE,3/4/2020,NPR,1/1/2026
ACC0000000300,CUST00001435,BR0019,SAVINGS,ACTIVE,2/24/2023,NPR,1/1/2026
ACC0000000301,CUST00003385,BR0029,LOAN,ACTIVE,1/12/2021,NPR,1/1/2026
ACC0000000302,CUST00000895,BR0006,LOAN,ACTIVE,2/13/2021,NPR,1/1/2026
ACC0000000303,CUST00002604,BR0010,WALLET,ACTIVE,4/22/2020,NPR,1/1/2026
ACC0000000304,CUST00001194,BR0017,CURRENT,ACTIVE,1/7/2025,NPR,1/1/2026
ACC0000000305,CUST00002353,BR0018,CURRENT,BLOCKED,2/23/2020,NPR,1/1/2026
ACC0000000306,CUST00001766,BR0040,SALARY,ACTIVE,12/12/2019,NPR,1/1/2026
ACC0000000307,CUST00000278,BR0027,LOAN,ACTIVE,11/3/2023,NPR,1/1/2026
ACC0000000308,CUST00001746,BR0029,SALARY,ACTIVE,3/25/2023,NPR,1/1/2026
ACC0000000309,CUST00000890,BR0029,CURRENT,ACTIVE,6/11/2023,NPR,1/1/2026
ACC0000000310,CUST00003227,BR0027,SAVINGS,ACTIVE,4/20/2024,NPR,1/1/2026
ACC0000000311,CUST00003978,BR0009,WALLET,ACTIVE,7/9/2020,NPR,1/1/2026
ACC0000000312,CUST00001529,BR0021,SALARY,ACTIVE,2/27/2025,NPR,1/1/2026
ACC0000000313,CUST00002525,BR0033,SALARY,DORMANT,3/25/2022,NPR,1/1/2026
ACC0000000314,CUST00000491,BR0040,SALARY,ACTIVE,11/18/2024,NPR,1/1/2026
ACC0000000315,CUST00003574,BR0038,SALARY,ACTIVE,8/13/2024,NPR,1/1/2026
ACC0000000316,CUST00000384,BR0032,WALLET,ACTIVE,9/6/2023,NPR,1/1/2026
ACC0000000317,CUST00004889,BR0004,SALARY,ACTIVE,2/9/2022,NPR,1/1/2026
ACC0000000318,CUST00004247,BR0039,SALARY,ACTIVE,4/27/2019,NPR,1/1/2026
ACC0000000319,CUST00004367,BR0032,SALARY,ACTIVE,1/2/2024,NPR,1/1/2026
ACC0000000320,CUST00003233,BR0039,SALARY,ACTIVE,12/16/2021,NPR,1/1/2026
ACC0000000321,CUST00002556,BR0007,WALLET,CLOSED,6/20/2022,NPR,1/1/2026
ACC0000000322,CUST00001831,BR0017,LOAN,ACTIVE,12/11/2025,NPR,1/1/2026
ACC0000000323,CUST00002322,BR0014,SAVINGS,ACTIVE,4/29/2024,NPR,1/1/2026
ACC0000000324,CUST00000296,BR0033,SAVINGS,ACTIVE,5/11/2020,NPR,1/1/2026
ACC0000000325,CUST00000382,BR0033,SAVINGS,ACTIVE,3/15/2023,NPR,1/1/2026
ACC0000000326,CUST00004724,BR0007,SAVINGS,ACTIVE,3/24/2019,NPR,1/1/2026
ACC0000000327,CUST00001224,BR0032,SAVINGS,ACTIVE,6/26/2019,NPR,1/1/2026
ACC0000000328,CUST00000179,BR0036,SALARY,ACTIVE,7/22/2024,NPR,1/1/2026
ACC0000000329,CUST00003140,BR0028,CURRENT,ACTIVE,9/14/2023,NPR,1/1/2026
ACC0000000330,CUST00002262,BR0019,CURRENT,ACTIVE,10/12/2020,NPR,1/1/2026
ACC0000000331,CUST00002326,BR0040,WALLET,ACTIVE,9/25/2019,NPR,1/1/2026
ACC0000000332,CUST00002252,BR0032,SALARY,ACTIVE,5/15/2024,NPR,1/1/2026
ACC0000000333,CUST00003513,BR0025,CURRENT,ACTIVE,12/12/2025,NPR,1/1/2026
ACC0000000334,CUST00004724,BR0030,WALLET,ACTIVE,2/4/2021,NPR,1/1/2026
ACC0000000335,CUST00001680,BR0032,SALARY,ACTIVE,4/21/2024,NPR,1/1/2026
ACC0000000336,CUST00001193,BR0040,SAVINGS,ACTIVE,4/15/2023,NPR,1/1/2026
ACC0000000337,CUST00004586,BR0026,WALLET,ACTIVE,3/19/2024,NPR,1/1/2026
ACC0000000338,CUST00004942,BR0005,SAVINGS,ACTIVE,10/1/2023,NPR,1/1/2026
ACC0000000339,CUST00004564,BR0011,SALARY,ACTIVE,11/13/2020,NPR,1/1/2026
ACC0000000340,CUST00002211,BR0023,LOAN,ACTIVE,12/8/2022,NPR,1/1/2026
ACC0000000341,CUST00002706,BR0020,WALLET,ACTIVE,9/4/2023,NPR,1/1/2026
ACC0000000342,CUST00002134,BR0001,LOAN,ACTIVE,10/30/2019,NPR,1/1/2026
ACC0000000343,CUST00004025,BR0012,WALLET,ACTIVE,11/10/2020,NPR,1/1/2026
ACC0000000344,CUST00004156,BR0012,CURRENT,ACTIVE,7/14/2025,NPR,1/1/2026
ACC0000000345,CUST00003999,BR0002,SALARY,DORMANT,8/25/2023,NPR,1/1/2026
ACC0000000346,CUST00001283,BR0020,SALARY,ACTIVE,9/3/2022,NPR,1/1/2026
ACC0000000347,CUST00004465,BR0022,SALARY,ACTIVE,10/14/2021,NPR,1/1/2026
ACC0000000348,CUST00004688,BR0004,LOAN,ACTIVE,9/10/2023,NPR,1/1/2026
ACC0000000349,CUST00000866,BR0012,SAVINGS,ACTIVE,12/31/2024,NPR,1/1/2026
ACC0000000350,CUST00000918,BR0018,CURRENT,ACTIVE,2/12/2024,NPR,1/1/2026
ACC0000000351,CUST00003284,BR0021,WALLET,ACTIVE,10/30/2023,NPR,1/1/2026
ACC0000000352,CUST00004426,BR0038,CURRENT,DORMANT,6/25/2020,NPR,1/1/2026
ACC0000000353,CUST00002139,BR0016,LOAN,ACTIVE,11/1/2024,NPR,1/1/2026
ACC0000000354,CUST00002078,BR0022,SALARY,ACTIVE,5/18/2019,NPR,1/1/2026
ACC0000000355,CUST00003360,BR0037,SALARY,ACTIVE,9/17/2023,NPR,1/1/2026
ACC0000000356,CUST00004212,BR0003,LOAN,ACTIVE,6/1/2022,NPR,1/1/2026
ACC0000000357,CUST00002971,BR0023,CURRENT,ACTIVE,3/19/2021,NPR,1/1/2026
ACC0000000358,CUST00002524,BR0027,CURRENT,ACTIVE,6/19/2025,NPR,1/1/2026
ACC0000000359,CUST00000332,BR0022,LOAN,ACTIVE,1/19/2021,NPR,1/1/2026
ACC0000000360,CUST00003458,BR0027,SAVINGS,ACTIVE,1/26/2025,NPR,1/1/2026
ACC0000000361,CUST00001876,BR0027,SALARY,ACTIVE,8/14/2025,NPR,1/1/2026
ACC0000000362,CUST00000147,BR0014,LOAN,ACTIVE,6/15/2021,NPR,1/1/2026
ACC0000000363,CUST00000440,BR0032,WALLET,ACTIVE,5/27/2020,NPR,1/1/2026
ACC0000000364,CUST00003404,BR0029,LOAN,ACTIVE,9/29/2021,NPR,1/1/2026
ACC0000000365,CUST00000423,BR0003,LOAN,ACTIVE,7/17/2022,NPR,1/1/2026
ACC0000000366,CUST00002597,BR0018,SAVINGS,ACTIVE,6/8/2024,NPR,1/1/2026
ACC0000000367,CUST00000444,BR0001,WALLET,ACTIVE,3/18/2023,NPR,1/1/2026
ACC0000000368,CUST00000992,BR0033,SALARY,ACTIVE,11/1/2020,NPR,1/1/2026
ACC0000000369,CUST00003317,BR0027,CURRENT,ACTIVE,8/12/2024,NPR,1/1/2026
ACC0000000370,CUST00001106,BR0032,WALLET,ACTIVE,10/26/2019,NPR,1/1/2026
ACC0000000371,CUST00003102,BR0014,SAVINGS,ACTIVE,6/2/2020,NPR,1/1/2026
ACC0000000372,CUST00004202,BR0032,SALARY,ACTIVE,11/29/2025,NPR,1/1/2026
ACC0000000373,CUST00004558,BR0038,WALLET,ACTIVE,7/9/2023,NPR,1/1/2026
ACC0000000374,CUST00002344,BR0011,SAVINGS,ACTIVE,6/1/2019,NPR,1/1/2026
ACC0000000375,CUST00004551,BR0024,WALLET,ACTIVE,6/12/2019,NPR,1/1/2026
ACC0000000376,CUST00004914,BR0007,WALLET,ACTIVE,3/27/2025,NPR,1/1/2026
ACC0000000377,CUST00004900,BR0039,WALLET,ACTIVE,6/11/2024,NPR,1/1/2026
ACC0000000378,CUST00000791,BR0039,WALLET,ACTIVE,8/9/2020,NPR,1/1/2026
ACC0000000379,CUST00003008,BR0005,SAVINGS,ACTIVE,7/1/2021,NPR,1/1/2026
ACC0000000380,CUST00000006,BR0016,SAVINGS,ACTIVE,10/20/2023,NPR,1/1/2026
ACC0000000381,CUST00001315,BR0012,WALLET,ACTIVE,11/23/2024,NPR,1/1/2026
ACC0000000382,CUST00002353,BR0039,SALARY,ACTIVE,8/27/2020,NPR,1/1/2026
ACC0000000383,CUST00001637,BR0010,SALARY,ACTIVE,10/27/2022,NPR,1/1/2026
ACC0000000384,CUST00000735,BR0007,WALLET,DORMANT,1/16/2021,NPR,1/1/2026
ACC0000000385,CUST00001338,BR0028,SALARY,ACTIVE,9/28/2019,NPR,1/1/2026
ACC0000000386,CUST00000238,BR0024,CURRENT,ACTIVE,7/28/2023,NPR,1/1/2026
ACC0000000387,CUST00001793,BR0033,CURRENT,ACTIVE,4/29/2022,NPR,1/1/2026
ACC0000000388,CUST00000722,BR0019,LOAN,ACTIVE,5/14/2024,NPR,1/1/2026
ACC0000000389,CUST00001711,BR0032,SAVINGS,ACTIVE,1/24/2023,NPR,1/1/2026
ACC0000000390,CUST00003471,BR0010,SAVINGS,ACTIVE,1/16/2020,NPR,1/1/2026
ACC0000000391,CUST00003230,BR0026,LOAN,ACTIVE,1/5/2020,NPR,1/1/2026
ACC0000000392,CUST00000311,BR0002,CURRENT,ACTIVE,10/26/2025,NPR,1/1/2026
ACC0000000393,CUST00003551,BR0006,WALLET,ACTIVE,10/17/2021,NPR,1/1/2026
ACC0000000394,CUST00002820,BR0038,CURRENT,ACTIVE,2/15/2021,NPR,1/1/2026
ACC0000000395,CUST00003304,BR0032,WALLET,ACTIVE,11/19/2022,NPR,1/1/2026
ACC0000000396,CUST00000993,BR0023,SALARY,ACTIVE,10/21/2025,NPR,1/1/2026
ACC0000000397,CUST00003666,BR0023,CURRENT,ACTIVE,11/21/2023,NPR,1/1/2026
ACC0000000398,CUST00004019,BR0014,SALARY,DORMANT,6/6/2023,NPR,1/1/2026
ACC0000000399,CUST00001446,BR0030,LOAN,ACTIVE,11/12/2024,NPR,1/1/2026
ACC0000000400,CUST00001243,BR0010,WALLET,ACTIVE,10/28/2022,NPR,1/1/2026
ACC0000000401,CUST00002331,BR0030,WALLET,DORMANT,6/8/2021,NPR,1/1/2026
ACC0000000402,CUST00004188,BR0014,CURRENT,ACTIVE,6/1/2024,NPR,1/1/2026
ACC0000000403,CUST00000493,BR0010,LOAN,BLOCKED,2/20/2023,NPR,1/1/2026
ACC0000000404,CUST00003478,BR0013,WALLET,ACTIVE,2/28/2024,NPR,1/1/2026
ACC0000000405,CUST00004742,BR0032,SALARY,ACTIVE,3/24/2022,NPR,1/1/2026
ACC0000000406,CUST00001190,BR0038,LOAN,ACTIVE,6/22/2025,NPR,1/1/2026
ACC0000000407,CUST00001556,BR0021,LOAN,ACTIVE,12/24/2019,NPR,1/1/2026
ACC0000000408,CUST00000710,BR0029,SAVINGS,ACTIVE,1/1/2020,NPR,1/1/2026
ACC0000000409,CUST00001791,BR0014,CURRENT,ACTIVE,6/21/2020,NPR,1/1/2026
ACC0000000410,CUST00004603,BR0030,SALARY,ACTIVE,12/17/2021,NPR,1/1/2026
ACC0000000411,CUST00003612,BR0016,WALLET,ACTIVE,10/26/2021,NPR,1/1/2026
ACC0000000412,CUST00001340,BR0002,SALARY,ACTIVE,2/8/2024,NPR,1/1/2026
ACC0000000413,CUST00003850,BR0007,LOAN,ACTIVE,10/27/2025,NPR,1/1/2026
ACC0000000414,CUST00000545,BR0011,LOAN,ACTIVE,1/23/2024,NPR,1/1/2026
ACC0000000415,CUST00001413,BR0035,CURRENT,ACTIVE,2/21/2021,NPR,1/1/2026
ACC0000000416,CUST00003151,BR0020,CURRENT,ACTIVE,3/10/2025,NPR,1/1/2026
ACC0000000417,CUST00003113,BR0023,LOAN,DORMANT,4/10/2021,NPR,1/1/2026
ACC0000000418,CUST00002586,BR0034,CURRENT,ACTIVE,9/30/2024,NPR,1/1/2026
ACC0000000419,CUST00001024,BR0026,LOAN,ACTIVE,8/26/2023,NPR,1/1/2026
ACC0000000420,CUST00000458,BR0027,CURRENT,ACTIVE,8/14/2020,NPR,1/1/2026
ACC0000000421,CUST00003218,BR0003,CURRENT,ACTIVE,6/29/2023,NPR,1/1/2026
ACC0000000422,CUST00000930,BR0036,SAVINGS,DORMANT,5/19/2025,NPR,1/1/2026
ACC0000000423,CUST00001985,BR0022,LOAN,ACTIVE,1/4/2025,NPR,1/1/2026
ACC0000000424,CUST00000465,BR0002,SAVINGS,ACTIVE,4/5/2022,NPR,1/1/2026
ACC0000000425,CUST00003031,BR0023,LOAN,ACTIVE,12/21/2022,NPR,1/1/2026
ACC0000000426,CUST00000241,BR0016,LOAN,ACTIVE,3/4/2025,NPR,1/1/2026
ACC0000000427,CUST00003762,BR0011,SAVINGS,DORMANT,1/19/2024,NPR,1/1/2026
ACC0000000428,CUST00004994,BR0017,WALLET,ACTIVE,7/22/2021,NPR,1/1/2026
ACC0000000429,CUST00002572,BR0040,SALARY,DORMANT,6/20/2023,NPR,1/1/2026
ACC0000000430,CUST00002759,BR0039,SALARY,ACTIVE,6/5/2022,NPR,1/1/2026
ACC0000000431,CUST00003468,BR0035,SAVINGS,ACTIVE,12/27/2021,NPR,1/1/2026
ACC0000000432,CUST00004424,BR0007,CURRENT,ACTIVE,6/14/2020,NPR,1/1/2026
ACC0000000433,CUST00002305,BR0025,SAVINGS,ACTIVE,10/20/2023,NPR,1/1/2026
ACC0000000434,CUST00002871,BR0028,SAVINGS,ACTIVE,6/29/2022,NPR,1/1/2026
ACC0000000435,CUST00003838,BR0019,SAVINGS,ACTIVE,8/12/2024,NPR,1/1/2026
ACC0000000436,CUST00001979,BR0004,LOAN,ACTIVE,8/24/2020,NPR,1/1/2026
ACC0000000437,CUST00000141,BR0005,SALARY,ACTIVE,10/15/2021,NPR,1/1/2026
ACC0000000438,CUST00002465,BR0019,SALARY,ACTIVE,9/20/2021,NPR,1/1/2026
ACC0000000439,CUST00001876,BR0001,SAVINGS,ACTIVE,5/13/2024,NPR,1/1/2026
ACC0000000440,CUST00000061,BR0012,SALARY,ACTIVE,7/24/2025,NPR,1/1/2026
ACC0000000441,CUST00003613,BR0034,SALARY,ACTIVE,2/19/2020,NPR,1/1/2026
ACC0000000442,CUST00001447,BR0006,CURRENT,ACTIVE,2/2/2021,NPR,1/1/2026
ACC0000000443,CUST00001578,BR0010,SALARY,ACTIVE,10/19/2024,NPR,1/1/2026
ACC0000000444,CUST00001876,BR0005,LOAN,ACTIVE,9/7/2019,NPR,1/1/2026
ACC0000000445,CUST00004115,BR0033,WALLET,ACTIVE,4/25/2020,NPR,1/1/2026
ACC0000000446,CUST00001187,BR0006,WALLET,ACTIVE,12/18/2021,NPR,1/1/2026
ACC0000000447,CUST00000449,BR0036,WALLET,BLOCKED,8/15/2025,NPR,1/1/2026
ACC0000000448,CUST00000179,BR0039,SALARY,ACTIVE,12/25/2023,NPR,1/1/2026
ACC0000000449,CUST00001901,BR0005,WALLET,ACTIVE,11/5/2023,NPR,1/1/2026
ACC0000000450,CUST00000261,BR0008,SAVINGS,ACTIVE,7/22/2019,NPR,1/1/2026
ACC0000000451,CUST00004137,BR0011,SALARY,ACTIVE,8/24/2025,NPR,1/1/2026
ACC0000000452,CUST00002050,BR0018,WALLET,ACTIVE,1/13/2020,NPR,1/1/2026
ACC0000000453,CUST00002715,BR0017,SAVINGS,DORMANT,9/23/2022,NPR,1/1/2026
ACC0000000454,CUST00002518,BR0037,SAVINGS,ACTIVE,11/6/2019,NPR,1/1/2026
ACC0000000455,CUST00003995,BR0029,LOAN,ACTIVE,7/25/2020,NPR,1/1/2026
ACC0000000456,CUST00001173,BR0040,CURRENT,ACTIVE,3/25/2021,NPR,1/1/2026
ACC0000000457,CUST00001950,BR0006,LOAN,ACTIVE,9/7/2025,NPR,1/1/2026
ACC0000000458,CUST00002182,BR0025,WALLET,ACTIVE,1/8/2021,NPR,1/1/2026
ACC0000000459,CUST00003676,BR0016,SALARY,ACTIVE,10/29/2025,NPR,1/1/2026
ACC0000000460,CUST00001607,BR0040,SAVINGS,DORMANT,2/8/2022,NPR,1/1/2026
ACC0000000461,CUST00003172,BR0003,SAVINGS,ACTIVE,4/19/2023,NPR,1/1/2026
ACC0000000462,CUST00001092,BR0002,CURRENT,ACTIVE,4/16/2022,NPR,1/1/2026
ACC0000000463,CUST00000264,BR0021,SAVINGS,ACTIVE,11/21/2025,NPR,1/1/2026
ACC0000000464,CUST00004475,BR0017,SAVINGS,BLOCKED,1/8/2025,NPR,1/1/2026
ACC0000000465,CUST00001010,BR0019,LOAN,ACTIVE,3/17/2020,NPR,1/1/2026
ACC0000000466,CUST00004179,BR0022,SALARY,ACTIVE,3/30/2025,NPR,1/1/2026
ACC0000000467,CUST00004839,BR0008,SAVINGS,ACTIVE,12/26/2025,NPR,1/1/2026
ACC0000000468,CUST00001211,BR0016,CURRENT,ACTIVE,11/18/2024,NPR,1/1/2026
ACC0000000469,CUST00000468,BR0007,SALARY,ACTIVE,11/8/2024,NPR,1/1/2026
ACC0000000470,CUST00004172,BR0028,SALARY,ACTIVE,5/29/2024,NPR,1/1/2026
ACC0000000471,CUST00002834,BR0029,SALARY,ACTIVE,1/7/2020,NPR,1/1/2026
ACC0000000472,CUST00003841,BR0022,CURRENT,ACTIVE,10/2/2022,NPR,1/1/2026
ACC0000000473,CUST00002622,BR0012,SAVINGS,ACTIVE,5/31/2025,NPR,1/1/2026
ACC0000000474,CUST00001078,BR0019,SAVINGS,ACTIVE,3/30/2019,NPR,1/1/2026
ACC0000000475,CUST00002966,BR0008,SALARY,ACTIVE,3/26/2020,NPR,1/1/2026
ACC0000000476,CUST00004643,BR0008,CURRENT,ACTIVE,8/27/2024,NPR,1/1/2026
ACC0000000477,CUST00000348,BR0017,SAVINGS,ACTIVE,11/14/2025,NPR,1/1/2026
ACC0000000478,CUST00001936,BR0015,LOAN,ACTIVE,5/7/2022,NPR,1/1/2026
ACC0000000479,CUST00000118,BR0019,CURRENT,ACTIVE,9/15/2020,NPR,1/1/2026
ACC0000000480,CUST00001496,BR0004,CURRENT,ACTIVE,10/26/2025,NPR,1/1/2026
ACC0000000481,CUST00001248,BR0025,WALLET,ACTIVE,8/20/2021,NPR,1/1/2026
ACC0000000482,CUST00002574,BR0002,WALLET,ACTIVE,4/2/2022,NPR,1/1/2026
ACC0000000483,CUST00004404,BR0026,SALARY,ACTIVE,5/23/2019,NPR,1/1/2026
ACC0000000484,CUST00001421,BR0036,CURRENT,ACTIVE,7/4/2021,NPR,1/1/2026
ACC0000000485,CUST00004609,BR0019,SAVINGS,ACTIVE,1/16/2021,NPR,1/1/2026
ACC0000000486,CUST00000673,BR0035,CURRENT,ACTIVE,12/26/2021,NPR,1/1/2026
ACC0000000487,CUST00001160,BR0015,CURRENT,ACTIVE,5/2/2022,NPR,1/1/2026
ACC0000000488,CUST00003062,BR0016,CURRENT,DORMANT,9/30/2023,NPR,1/1/2026
ACC0000000489,CUST00004080,BR0006,LOAN,ACTIVE,5/8/2025,NPR,1/1/2026
ACC0000000490,CUST00002195,BR0024,CURRENT,ACTIVE,3/2/2021,NPR,1/1/2026
ACC0000000491,CUST00004309,BR0020,SALARY,ACTIVE,6/5/2025,NPR,1/1/2026
ACC0000000492,CUST00002749,BR0038,CURRENT,DORMANT,6/10/2019,NPR,1/1/2026
ACC0000000493,CUST00003004,BR0037,WALLET,ACTIVE,12/5/2022,NPR,1/1/2026
ACC0000000494,CUST00004482,BR0007,LOAN,ACTIVE,4/3/2020,NPR,1/1/2026
ACC0000000495,CUST00002106,BR0013,SALARY,ACTIVE,1/22/2023,NPR,1/1/2026
ACC0000000496,CUST00003145,BR0002,SAVINGS,ACTIVE,12/23/2020,NPR,1/1/2026
ACC0000000497,CUST00001328,BR0025,WALLET,ACTIVE,7/14/2021,NPR,1/1/2026
ACC0000000498,CUST00001536,BR0029,SALARY,ACTIVE,12/31/2022,NPR,1/1/2026
ACC0000000499,CUST00001262,BR0018,LOAN,ACTIVE,10/17/2019,NPR,1/1/2026
ACC0000000500,CUST00000961,BR0039,LOAN,ACTIVE,8/6/2021,NPR,1/1/2026
ACC0000000501,CUST00001955,BR0029,LOAN,ACTIVE,9/7/2024,NPR,1/1/2026
ACC0000000502,CUST00000371,BR0012,CURRENT,ACTIVE,5/13/2023,NPR,1/1/2026
ACC0000000503,CUST00000363,BR0009,WALLET,ACTIVE,6/16/2020,NPR,1/1/2026
ACC0000000504,CUST00004128,BR0013,CURRENT,DORMANT,8/6/2019,NPR,1/1/2026
ACC0000000505,CUST00002986,BR0012,WALLET,ACTIVE,5/31/2019,NPR,1/1/2026
ACC0000000506,CUST00004548,BR0001,CURRENT,ACTIVE,11/10/2025,NPR,1/1/2026
ACC0000000507,CUST00004500,BR0008,LOAN,ACTIVE,10/14/2023,NPR,1/1/2026
ACC0000000508,CUST00004660,BR0035,SALARY,ACTIVE,6/22/2023,NPR,1/1/2026
ACC0000000509,CUST00004611,BR0013,CURRENT,ACTIVE,8/12/2024,NPR,1/1/2026
ACC0000000510,CUST00001439,BR0021,SAVINGS,ACTIVE,7/12/2024,NPR,1/1/2026
ACC0000000511,CUST00003784,BR0018,WALLET,DORMANT,2/28/2019,NPR,1/1/2026
ACC0000000512,CUST00004190,BR0018,LOAN,BLOCKED,9/2/2024,NPR,1/1/2026
ACC0000000513,CUST00004642,BR0015,WALLET,ACTIVE,7/29/2020,NPR,1/1/2026
ACC0000000514,CUST00001180,BR0009,LOAN,ACTIVE,2/27/2019,NPR,1/1/2026
ACC0000000515,CUST00001324,BR0037,SAVINGS,ACTIVE,8/19/2022,NPR,1/1/2026
ACC0000000516,CUST00001076,BR0016,WALLET,ACTIVE,1/26/2024,NPR,1/1/2026
ACC0000000517,CUST00000017,BR0005,CURRENT,ACTIVE,6/21/2020,NPR,1/1/2026
ACC0000000518,CUST00003678,BR0036,CURRENT,ACTIVE,9/15/2024,NPR,1/1/2026
ACC0000000519,CUST00003968,BR0027,SALARY,DORMANT,1/6/2023,NPR,1/1/2026
ACC0000000520,CUST00004905,BR0004,CURRENT,ACTIVE,11/28/2025,NPR,1/1/2026
ACC0000000521,CUST00004707,BR0017,CURRENT,ACTIVE,4/9/2024,NPR,1/1/2026
ACC0000000522,CUST00000800,BR0027,SALARY,ACTIVE,6/30/2025,NPR,1/1/2026
ACC0000000523,CUST00002491,BR0036,CURRENT,ACTIVE,4/29/2025,NPR,1/1/2026
ACC0000000524,CUST00000100,BR0008,LOAN,ACTIVE,4/3/2020,NPR,1/1/2026
ACC0000000525,CUST00003193,BR0039,SAVINGS,ACTIVE,4/5/2022,NPR,1/1/2026
ACC0000000526,CUST00003689,BR0005,CURRENT,ACTIVE,2/13/2023,NPR,1/1/2026
ACC0000000527,CUST00001044,BR0020,SAVINGS,ACTIVE,12/13/2024,NPR,1/1/2026
ACC0000000528,CUST00001682,BR0028,LOAN,ACTIVE,8/23/2019,NPR,1/1/2026
ACC0000000529,CUST00004059,BR0013,LOAN,ACTIVE,2/11/2025,NPR,1/1/2026
ACC0000000530,CUST00001219,BR0032,WALLET,ACTIVE,11/15/2025,NPR,1/1/2026
ACC0000000531,CUST00001555,BR0033,SALARY,ACTIVE,8/29/2019,NPR,1/1/2026
ACC0000000532,CUST00003297,BR0022,CURRENT,ACTIVE,9/21/2019,NPR,1/1/2026
ACC0000000533,CUST00004227,BR0025,LOAN,ACTIVE,1/31/2025,NPR,1/1/2026
ACC0000000534,CUST00004962,BR0023,LOAN,DORMANT,1/29/2020,NPR,1/1/2026
ACC0000000535,CUST00004864,BR0032,CURRENT,ACTIVE,12/22/2022,NPR,1/1/2026
ACC0000000536,CUST00004835,BR0033,SAVINGS,DORMANT,5/9/2021,NPR,1/1/2026
ACC0000000537,CUST00002190,BR0019,CURRENT,ACTIVE,10/25/2022,NPR,1/1/2026
ACC0000000538,CUST00000114,BR0020,WALLET,ACTIVE,1/11/2020,NPR,1/1/2026
ACC0000000539,CUST00004783,BR0014,SAVINGS,ACTIVE,7/4/2025,NPR,1/1/2026
ACC0000000540,CUST00000534,BR0019,CURRENT,ACTIVE,5/2/2024,NPR,1/1/2026
ACC0000000541,CUST00003575,BR0007,CURRENT,ACTIVE,5/31/2022,NPR,1/1/2026
ACC0000000542,CUST00000347,BR0017,CURRENT,ACTIVE,7/25/2022,NPR,1/1/2026
ACC0000000543,CUST00001816,BR0016,LOAN,ACTIVE,8/10/2024,NPR,1/1/2026
ACC0000000544,CUST00001995,BR0001,LOAN,DORMANT,10/7/2020,NPR,1/1/2026
ACC0000000545,CUST00001357,BR0036,SAVINGS,ACTIVE,6/1/2021,NPR,1/1/2026
ACC0000000546,CUST00000470,BR0013,SALARY,ACTIVE,4/20/2020,NPR,1/1/2026
ACC0000000547,CUST00004312,BR0001,WALLET,ACTIVE,1/10/2025,NPR,1/1/2026
ACC0000000548,CUST00001252,BR0024,SAVINGS,ACTIVE,7/30/2019,NPR,1/1/2026
ACC0000000549,CUST00001495,BR0011,SAVINGS,ACTIVE,10/16/2024,NPR,1/1/2026
ACC0000000550,CUST00002374,BR0039,WALLET,ACTIVE,7/10/2023,NPR,1/1/2026
ACC0000000551,CUST00004862,BR0008,SALARY,ACTIVE,5/19/2022,NPR,1/1/2026
